position_x, position_y, position_z, orientation_x, orientation_y, orientation_z, orientation_w, vertexId
-1.09658622722814e-05,-4.41698349340742e-05,-6.14045163043645e-05,0.0271919857857258,0.79229462954807,-0.0232563293023707,0.609088629877209,66837f6c85159ee70e00000000000000
-6.26704218041317e-05,-0.00016697932327724,-5.88156560658511e-05,0.027330858905166,0.792347439914564,-0.0236398593463299,0.608998945534742,35ed5c6d85159ee70f00000000000000
5.20870637505351e-06,-0.000200705366023925,1.07144460264633e-05,0.0274676451415277,0.792448844875414,-0.0239306220382891,0.608849474053202,be89ea6885159ee7be00000000000000
4.53629056258568e-05,-0.000247751526844292,8.22183020883877e-05,0.0277704433096065,0.792468029307235,-0.0241462552460956,0.608802253085422,9931666885159ee7da00000000000000
9.89622967539936e-07,0.000133444109859453,0.000476907634133569,0.0280887933961912,0.792236402789358,-0.0237582505410449,0.609104299206756,da36596a85159ee7a301000000000000
0.00145002616508635,-0.000411670905124333,0.00176367367633272,0.0291855000794028,0.791387793221312,-0.0267641567101667,0.61003052976143,16394f6b85159ee7eb01000000000000
0.00447958567807761,0.00179316052053436,0.00967403327056376,0.0270298715294655,0.792817935300392,-0.0173571935485018,0.608611399287956,02456f6585159ee7b003000000000000
0.00768259667924271,0.00452347561299368,0.0256072108771849,0.0345362316489021,0.801296372269405,-0.0134532622663692,0.597118398833747,aa2de76385159ee75204000000000000
0.0115055628508398,0.0127258968213947,0.0455555408669443,0.0410996465117255,0.807281463751914,-0.00650505056078611,0.588697835613807,f435e47d85159ee76b05000000000000
0.0150611810732791,0.0189700869901379,0.122031392780182,0.0541078499870717,0.811040316435033,0.00442231703146961,0.582465783371702,70587d7f85159ee70e07000000000000
0.0164390951480462,0.0192384321619621,0.251121849134881,0.0577254570341858,0.810642906627295,0.0230632054531633,0.582231859399046,5da6017985159ee7ad07000000000000
0.015723140930738,0.0171078685078388,0.371175489563605,0.0583155326293919,0.795870132230171,0.0417212123438948,0.601206596536196,725af77b85159ee73408000000000000
0.013901880287514,0.0174022106047584,0.408190899779032,0.0692156887966892,0.783076342513098,0.0389975654858334,0.616830463017909,1b193b7485159ee78f08000000000000
0.00815280113352659,0.0273465525999358,0.315564096988317,0.0677274563182694,0.799389268199176,0.0407618737545718,0.595590680918246,6e28f67685159ee74509000000000000
0.0108131827088001,0.0314559325287564,0.166611280210383,0.0696193578467216,0.827886535935022,0.0260417059792331,0.555948611096576,588d247085159ee72f0b000000000000
0.0200717621452371,0.0307890700184599,0.0738153360105318,0.0728476700239603,0.83577920944468,0.0165845466616949,0.54395889812019,aa9e3d7285159ee7ef0b000000000000
0.0240482858681588,0.0327341034279053,0.096223281392899,0.0709619075044737,0.84728275997586,0.0211727537923054,0.525954415161492,5659f54c85159ee77d0c000000000000
0.016428187183077,0.0368526652738361,0.247626568949091,0.0662323541522676,0.826952370081527,0.0381165308191678,0.557054919158161,3350b94f85159ee7860e000000000000
0.00799334437197666,0.037305489637657,0.411881010967008,0.0705652461187053,0.801942994558758,0.0502976981902922,0.591082161019174,1cd1184885159ee7da0e000000000000
0.00340403044531542,0.0380092104875195,0.475347719477261,0.0785555380375711,0.791387711680299,0.0442478743353456,0.604629343368192,89fbc14a85159ee73e0f000000000000
-0.00565091500901751,0.0375567651912081,0.385701304208834,0.0764745565593335,0.802004448800542,0.044116204217427,0.590757367138691,9735f74485159ee7ea0f000000000000
-0.0092533780486755,0.0341363441843296,0.220473212465527,0.076906716734701,0.827274373665947,0.0441543822733882,0.554754772960773,8b1cb34685159ee70911000000000000
0.0028295351537683,0.0297824636919524,0.100938687961662,0.0828158680244695,0.849662994485729,0.0263582979370502,0.520114956461319,cb66e34085159ee75e12000000000000
0.00821513799689502,0.0299515171264575,0.124220270450697,0.0808600949309044,0.854264373257003,0.0256435807529994,0.51287077553488,519b404185159ee7a912000000000000
