position_x, position_y, position_z, orientation_x, orientation_y, orientation_z, orientation_w, vertexId
2.77607563146365e-06,-1.80452123708546e-05,-1.91318876141237e-05,0.000567376052907368,0.834490638900468,-0.000526462416692293,0.551021573542477,420979ad2283ba970e00000000000000
0.00035017416318464,-0.00331138486660274,-0.009153413603056,0.00879244896060771,0.824101104375772,-0.0060344614234687,0.566342341594939,6b6b7fac2283ba970f00000000000000
0.0072214693149014,-0.00945851971457154,-0.0311335124687951,0.0480674649625297,0.785343745060495,-0.0431736068941626,0.615679105195376,4cb526ae2283ba975f01000000000000
0.0167430714462857,-0.0144347673193819,-0.0471842305864489,0.0708154222596007,0.772253180391552,-0.068535944198213,0.627624908443083,61c7b6a82283ba970402000000000000
0.0228051763085692,-0.0199004836993852,-0.0708516144877128,0.00982669200978251,0.796903534278172,-0.0196500400650989,0.603706939751851,5e5aa9aa2283ba97a202000000000000
0.0178442681603854,-0.0265732501387507,-0.0876223941947102,-0.0132284657621203,0.794356724034917,-0.00831653298176382,0.607250556157224,d0afcfb52283ba972703000000000000
0.0104079525554087,-0.0315843901539175,-0.0759985623786096,-0.0444262133485876,0.781348805490035,0.00600646711185869,0.62248235162102,a82375b62283ba97dc03000000000000
0.00898553943797533,-0.0369568768431123,-0.0576024309937434,-0.0702433837137386,0.788219952934805,0.0116139291508296,0.611261228518198,de6fcab12283ba970c04000000000000
0.00653642718801846,-0.0446456230261045,-0.034463952781204,-0.0721814369370486,0.789485564455381,-0.000458069595224494,0.609509781587234,5eb9fdb32283ba979204000000000000
0.0048271779230849,-0.0499650931411916,0.00113302232869905,-0.0764634979990712,0.792075425752438,0.0032773414963489,0.605606400581727,15fe52bd2283ba97d204000000000000
-0.00100112026575285,-0.0502811541831115,0.025941678660053,-0.0589995606233565,0.790266104788097,-0.0238855654322616,0.609448943910219,fca61dbf2283ba975005000000000000
-0.00755371919977971,-0.033858008771086,-0.0074033768064256,-0.0482384695021817,0.772474485813284,-0.0234566329240075,0.6327764259195,b62cb5be2283ba970e06000000000000
-0.0227956343666649,-0.0130812862863801,-0.0847885402058561,-0.0683376983596185,0.790934336422585,-0.00202364917543142,0.608069682926792,40bfd7b92283ba972f06000000000000
-0.0345618202828591,0.0157817098613584,-0.166078694373092,-0.0712541284772649,0.792266573380149,0.00601817806120684,0.605970549954572,13705ebb2283ba977f06000000000000
-0.0443039519895783,0.0455847815028734,-0.262307843326185,-0.0757328946873748,0.796030955634893,0.0118812081723177,0.600381614663237,f16af3852283ba97c807000000000000
-0.0524467205368873,0.0774156565939274,-0.357017636117765,-0.0812260498748933,0.796118983906376,0.0266635683754452,0.599070902654342,0abc21872283ba97a508000000000000
-0.0588442920436221,0.103909382710218,-0.41551896485431,-0.102088401163805,0.802184636898035,0.0428016124963924,0.586724627606763,33eb21812283ba974009000000000000
-0.0597942480418508,0.103414205405598,-0.344090985710413,-0.0975185927933762,0.797488440073028,0.0264604164618764,0.594812708648826,d0448f802283ba97fc09000000000000
-0.0504080751656227,0.0845358777177901,-0.218400640288605,-0.0759457574300545,0.790700367733389,-0.0107771919878939,0.607378813038053,e34a4f822283ba97510a000000000000
-0.046535825480925,0.0509810638354237,-0.106410049506774,-0.0490994144739945,0.777439797716209,-0.0428285524572536,0.62557359560623,7f90448c2283ba97430b000000000000
-0.0500045378108247,0.0197858542884711,-0.0506566344407697,-0.0357979750097218,0.774620426305543,-0.0532357630655913,0.629164250149551,57b7308e2283ba97a00b000000000000
-0.0545127852889888,0.021233821229963,-0.0700247607777032,-0.0429368563481366,0.772243894065873,-0.0540355224116377,0.63156627266077,ff07de8e2283ba97d90b000000000000
-0.0626396848855783,0.0607369211735874,-0.100671155961845,-0.0283189054262189,0.777793128064602,-0.0299626904489974,0.62716674554061,13b8338b2283ba97750c000000000000
-0.0528700067177419,0.140020277399153,-0.132850350301886,-0.000413847960204812,0.788016524815703,0.00468945660400484,0.615636089215055,f4272d942283ba97170d000000000000
-0.0188243308981241,0.222702085504326,-0.162320246965673,0.0448678040290912,0.794719511350884,0.0118725143727668,0.605199819763925,c03ab6972283ba97a10d000000000000
0.0130916753390391,0.278343168262515,-0.189087838576396,0.0710698998670243,0.799454237054885,0.0395154468931433,0.595197884442409,14b260912283ba977a0e000000000000
0.00118171947963927,0.264162548605451,-0.191327082288496,0.0757243478236652,0.801719337958578,0.0489823002523966,0.590857563674972,5ffcf9902283ba97cf0e000000000000
-0.0548272523024146,0.208540671422919,-0.18198667196699,0.0780065610205559,0.79406674504031,0.0476636329531113,0.600916931823814,094317922283ba97730f000000000000
-0.119586812087426,0.132602728764147,-0.178667485275319,0.0868719408811022,0.79699412101518,0.0311205934543425,0.596896260348346,f545989d2283ba97ea0f000000000000
-0.157561179383564,0.0503676018002221,-0.173598120465371,0.0914343042221632,0.798981904553994,0.015678909312703,0.594156423856079,756b7b9f2283ba975f10000000000000
-0.171106719616609,-0.0319139954370182,-0.156435838108989,0.0828005420583289,0.808928753025469,0.0160231789573908,0.581826091284678,9fed14992283ba975711000000000000
-0.174066795723334,-0.0941140337165394,-0.152227149346452,0.0772357911509154,0.808580993639118,0.0193450954784288,0.582972706541052,f5a55c982283ba97ba11000000000000
-0.165371069523099,-0.114518499136218,-0.168219161993506,0.0677233434520366,0.814793022290509,0.0240126096932952,0.575281908418901,7c51039a2283ba978c12000000000000
-0.141242046751271,-0.0839587211301489,-0.188657524614506,0.0702073943040937,0.813767797563919,0.0368699166787956,0.575754724407102,93e6c8e52283ba979513000000000000
-0.114129933964378,-0.0203428401180906,-0.190356782017985,0.0804018034620793,0.813798209599218,0.049978276077968,0.573384858514268,1f6cb6e72283ba97ff13000000000000
-0.0753900208814933,0.046158021430476,-0.195646944106437,0.090131894776093,0.815030156854615,0.0570117781601178,0.569518868969796,7cbfd3e62283ba978514000000000000
-0.0302096853646582,0.104902675358609,-0.169037872282384,0.0916196337174064,0.812965466658148,0.0784446239047705,0.569683625988344,49c277e02283ba970f15000000000000
0.017093987612254,0.185253285852787,-0.147373029005897,0.110086620410116,0.799052109062313,0.0820584460919727,0.585374302847948,f00f3ee22283ba97a415000000000000
0.0519179340291827,0.238585718816999,-0.162582534097306,0.113878344620386,0.803104748036664,0.0976138194465364,0.576650698916204,0dcc70ed2283ba974116000000000000
0.0533839075826914,0.220283565178695,-0.149932519242397,0.126228159761835,0.802323546130702,0.0788793830311496,0.57803237101396,5f1158ec2283ba97a816000000000000
0.0338037197790202,0.146755590224133,-0.131473896738238,0.122906703235659,0.795263656744956,0.0375681364673746,0.592484846795892,0f6d35ee2283ba976917000000000000
0.00931394566634354,0.0669485343475941,-0.165034996099289,0.120562171920257,0.785395281894167,0.0113967037242885,0.607033054309626,bef7d1e92283ba970218000000000000
-0.00301089946586069,0.011665682287149,-0.242426896032942,0.0940454263929611,0.803121534762136,0.0188969706230281,0.58804265379065,01e2bbeb2283ba970919000000000000
-0.00476667325849752,-0.0158636818997248,-0.321377628032,0.0790114578150467,0.816727781327071,0.032021862694418,0.570690389836802,53bc5af42283ba97531a000000000000
-0.00730404522340709,-0.0284535174886846,-0.379607061989319,0.0688928913159908,0.826332100179938,0.0553683077861211,0.556204441038759,aff33ff62283ba971b1b000000000000
-0.00448082414674765,-0.0322738879597511,-0.412720219684927,0.0717357647358432,0.830838198945551,0.0643173537937746,0.548110522825137,330177f02283ba97ab1b000000000000
-0.00415081027333389,-0.0358598727596613,-0.42765698422113,0.0610578957604542,0.840537260909406,0.0724892466862044,0.533398870924081,2cd644f22283ba97481c000000000000
-0.00327128067137312,-0.034773997719398,-0.431087719972821,0.0717925577001385,0.828221189055757,0.0672528207546208,0.551699690736263,a2b6e8fd2283ba978e1c000000000000
-0.00163048525754014,-0.0352790149840524,-0.431323977674521,0.0713994505262415,0.82301015968322,0.0688730576363994,0.55929678834637,5fd93eff2283ba97b71c000000000000
