79e84f8174d7a9410e00000000000000,0.0032305176543000,-0.0221560941191993,0.0269259340560154
ebc8cb8474d7a9410f00000000000000,0.0118125885408210,-0.0183906916895384,-0.0194884283777173
833e3b798b2856bef100000000000000,0.0194380722444269,-0.0153776900653371,-0.1426087451039067
eb4cfa788b2856bed101000000000000,0.0295356163390946,-0.0126219581429389,-0.2784656549364228
f151eb7f8b2856bebf02000000000000,0.0394322798333427,-0.0169807867028601,-0.3746384501402440
2b1bd37e8b2856becd03000000000000,0.0369966754349789,-0.0229625682846526,-0.3560800378196695
16a45e7e8b2856beef04000000000000,0.0247408815105958,-0.0269450382483280,-0.2418178865123285
2433f07d8b2856be5d05000000000000,0.0118584011385409,-0.0244501942140365,-0.1113356327894067
5b577e7d8b2856be2106000000000000,0.0073766379905139,-0.0117052151927688,0.0156760850102458
f7d9f77c8b2856be0607000000000000,0.0082227253822897,-0.0066260002991731,0.0564221256923388
004d89738b2856bebc07000000000000,0.0098151843986552,-0.0053154973734186,-0.0214589739107399
a99e18738b2856be3508000000000000,0.0163753871684639,-0.0021080501758826,-0.1534565855844880
6bc1bb728b2856be4909000000000000,0.0240838454938458,0.0007301064958483,-0.2902865175457228
4b158f718b2856be4e0a000000000000,0.0352233508648370,-0.0005533547532769,-0.3827621458166934
9d6d1e718b2856bebb0a000000000000,0.0385276132359926,-0.0062815399746170,-0.3875829136239756
3b780c708b2856be9c0c000000000000,0.0255663147989855,-0.0077871580551732,-0.2939503800537723
224c11778b2856be390d000000000000,0.0034508040923331,-0.0047959591740364,-0.1553967914217611
9dc4f5768b2856bebc0d000000000000,-0.0072426712126589,-0.0024139152527713,-0.0111254675329107
b975ea758b2856be330e000000000000,-0.0072938240334879,-0.0054055140469690,0.0744179312534270
865eb2748b2856beb70e000000000000,-0.0074729602113346,-0.0054199252613944,0.0498419097130114
ad739f678b2856be2f0f000000000000,-0.0066534817022918,0.0012912523502767,-0.0471785420972586
78f469668b2856beb90f000000000000,0.0004499194909216,0.0076440257880605,-0.1530090719692298
1e74f3648b2856be6210000000000000,0.0240152814974531,0.0068186441539934,-0.2172396142727225
ef828a5a8b2856beeb10000000000000,0.0439281988082234,0.0046927075764865,-0.2306590272981893
