position_x, position_y, position_z, orientation_x, orientation_y, orientation_z, orientation_w, vertexId
2.02650498438589e-06,-7.89321178514472e-07,-9.23988749371092e-06,0.0273266961195176,0.793623377747049,0.00864281001793468,0.6077338955559,79e84f8174d7a9410e00000000000000
0.00570182342901829,0.00340957732950528,-0.167492115758497,0.0261721893521084,0.811319962525282,0.0114205876941015,0.5839045342256,833e3b798b2856bef100000000000000
0.0150964301981456,0.000900376318509386,-0.29820134219947,0.0275017813150953,0.820163202831542,0.00561376943362703,0.571440686631911,eb4cfa788b2856bed101000000000000
0.0234462956688437,-0.0051912551911825,-0.390469664112333,0.0293421789629771,0.838294037147176,0.00553238137491952,0.544400162172565,f151eb7f8b2856bebf02000000000000
0.0154384133912235,-0.0134413439299663,-0.250221323971703,0.0265239999577435,0.828564181031782,0.00501395890728038,0.559243002239143,16a45e7e8b2856beef04000000000000
0.00873039748541641,-0.00793231765218892,-0.116610231107957,0.031882050052454,0.822076612168643,0.0125559454783989,0.568344901308107,2433f07d8b2856be5d05000000000000
0.00307383123834642,0.00299177409484833,0.0059114259129809,0.0455364261313046,0.805122703374343,0.0191540291049922,0.591047366608991,5b577e7d8b2856be2106000000000000
0.00570776095221956,0.00779599510168277,0.0445059724400034,0.0448681688618801,0.795581336358267,0.0258378133434423,0.603630343888547,f7d9f77c8b2856be0607000000000000
0.00957255117849713,0.0103841777603354,-0.167782039850695,0.0346673359117961,0.808603335583686,0.0226035733247234,0.586896839296881,a99e18738b2856be3508000000000000
0.0168521830406282,0.00828709969916086,-0.301796234511465,0.0387641880337741,0.829092493271775,0.0135228680679214,0.55760210487918,6bc1bb728b2856be4909000000000000
0.0274603841245626,0.00492998216289309,-0.391861926822784,0.0355856241808893,0.843557726050252,0.0137347186753044,0.53568216665808,4b158f718b2856be4e0a000000000000
0.00356335613723363,0.000843840112255882,-0.154160128393233,0.0262276542945375,0.832342980614759,0.0206770497937311,0.553253768521619,224c11778b2856be390d000000000000
-0.00812887339796869,0.00236075889385416,-0.012986437653566,0.0362974858866476,0.809088633358441,0.0310853567049149,0.585740366106868,9dc4f5768b2856bebc0d000000000000
-0.00702376969960024,-0.00101645331342685,0.0717540320569257,0.0439393179973658,0.795527630669963,0.0299722225191233,0.603578322218272,b975ea758b2856be330e000000000000
-0.0107722417572814,0.00388058269442259,-0.0507527832855202,0.0475561281061309,0.807189845471407,0.04670586194637,0.586516436689754,ad739f678b2856be2f0f000000000000
-0.00314697749602094,0.00714085850164946,-0.154682495502761,0.036113642713975,0.819171404688181,0.0404384831102409,0.5709805107312,78f469668b2856beb90f000000000000
0.021465501139417,0.00546998979777323,-0.217267435299503,0.0294563148873371,0.835307504338951,0.0158269418435451,0.548765165275797,1e74f3648b2856be6210000000000000
0.0421779944370818,0.00291889108564805,-0.228392565103121,0.0342933721096799,0.85489180206737,-0.00105295612589096,0.517670612137437,ef828a5a8b2856beeb10000000000000
0.053540239158157,-0.00036917243593554,-0.221613397935564,0.052842128575371,0.876710735217297,0.0118491105071631,0.477959825490135,3fe2cb598b2856bee511000000000000
0.0697146817288394,-0.00779817385619583,-0.21352546240046,0.0631388800889776,0.894043730263552,0.0099047758519342,0.443397322514317,af40a45f8b2856befd12000000000000
0.0908067244030589,-0.00521935183884582,-0.20854932960786,0.0642093437131901,0.909171462403778,0.0071987676458616,0.411378888465217,a6edf65e8b2856be1414000000000000
0.0870380399873625,0.0229819566456818,-0.199740451240783,0.0553023664122456,0.903261412367826,-0.000391200483006112,0.425511828459173,2e2c8c538b2856beed14000000000000
0.0502498584028606,0.186839847364683,-0.197514261262079,0.0696898563183474,0.903439842071443,0.00150871758551596,0.423010046518403,a7a818558b2856be7b18000000000000
0.0481005265694305,0.315292591946458,-0.209299486496434,0.0921860254327268,0.90881369739243,0.0168266945133535,0.406541833639013,9a921a498b2856be261a000000000000
0.0625005157935292,0.215192310588409,-0.207916787210912,0.0811491895072716,0.908269566422925,0.00316707930456856,0.410428036762723,bbaa6b4c8b2856be771c000000000000
0.0738598832899714,0.0319582835843457,-0.190336562739255,0.0600139185107144,0.906469934424215,-0.00769485533410705,0.41791312108061,ff76b1478b2856be911e000000000000
0.0818835630883355,-0.158502493510399,-0.192565228175186,0.0447837312214943,0.90590050521852,-0.0144023869498047,0.420869651213841,8097e73b8b2856bef21f000000000000
0.0850330481389009,-0.234996308451899,-0.201582593360476,0.0331500889651544,0.9103164431548,-0.0270692810139666,0.411694424238394,148abb398b2856becf20000000000000
0.102356088647302,-0.145977324160155,-0.188892012990816,0.0377735352995785,0.904765320899885,-0.0126916973258196,0.424042208921341,70e7273c8b2856bece23000000000000
0.0957432454234325,0.0392454219415508,-0.197203858663217,0.0478883825457944,0.907881922754322,-0.014801082462745,0.416218746707779,4ba585308b2856be8425000000000000
0.0809506175378811,0.158443334144349,-0.220600170982145,0.06380225056973,0.907659515464048,-0.00412602748718976,0.414808935182189,abbeba358b2856be0827000000000000
0.0674836824326929,0.181021511042637,-0.231122358445461,0.0783847975258948,0.890939150747868,0.0184946203515722,0.446924157099998,1c602e348b2856beb127000000000000
0.0544243883523643,0.193763343170528,-0.230057198380746,0.0936039493236048,0.877867295197079,0.0326192469918015,0.468533133748379,38084f2b8b2856be4628000000000000
0.0260768367183634,0.219286100755934,-0.232972431416538,0.117262657442212,0.882340772694812,0.0392593138386467,0.454073712393518,6b907b2a8b2856be7d29000000000000
-0.0215071561380934,0.242884270548749,-0.236557575221156,0.125256796252667,0.889118663138684,0.0371486956123379,0.438632776095561,db36ff288b2856be292a000000000000
-0.0879341516031438,0.235583355664708,-0.234792327942139,0.106548659470218,0.889538758637879,0.0208102137398877,0.443773720549314,4823ea2e8b2856bead2b000000000000
-0.154401133108174,0.189916702110771,-0.235301783019073,0.0684700677479036,0.887113102203593,0.00213582717089315,0.456440173476888,f909cc2c8b2856bec02c000000000000
-0.18930628349805,0.0976874711731622,-0.239688061116487,0.024114229579931,0.891726905321716,-0.0364960953577057,0.450454953664363,df508d228b2856be8d2d000000000000
-0.166505749121375,-0.0253908882612672,-0.240629185582451,-0.0204109804186252,0.893835682303379,-0.0722025764052566,0.442072338967331,6abc36218b2856be622e000000000000
-0.0944419153765007,-0.134362444209612,-0.236471298395142,-0.0412645404289373,0.893452763162249,-0.101419245168274,0.435607087190313,6ea71a278b2856be352f000000000000
0.00115964374885859,-0.176987324839663,-0.242090424932918,-0.0375983084879978,0.897261630522419,-0.097393760070208,0.428978308414863,f9acdb258b2856be2e30000000000000
0.0946348130970353,-0.150598598938241,-0.255455483153165,0.00142705708803392,0.905977818753197,-0.0805232583194808,0.415593744304316,78c61c1b8b2856be6131000000000000
0.16864134283658,-0.0677137073169357,-0.260493777297677,0.0685752530474784,0.901464989771623,-0.0376104504107997,0.425727331640123,0294ac198b2856be3832000000000000
0.200510282081602,0.0425192998079917,-0.257564373681942,0.131371003462515,0.891332017120304,0.00982395019992317,0.433788410066441,7207d81f8b2856be6233000000000000
