1403638128940097024,0.6383844394000002,1.1144269469000001,0.2069674345000001
1403638128945096960,0.6384034899000002,1.1144497645999998,0.2069557103999999
1403638128950097152,0.6384269600000003,1.1144671314000005,0.2069431188999999
1403638128955097088,0.6384548719000001,1.1144790410000001,0.2069286603000000
1403638128960097024,0.6384875245999997,1.1144883060000002,0.2069123233999999
1403638128965096960,0.6385223002000000,1.1144966187000005,0.2068920388000001
1403638128970097152,0.6385586534000003,1.1145061821000004,0.2068707811000000
1403638128975096832,0.6385944835000001,1.1145179421999991,0.2068514983000000
1403638128980097024,0.6386250719000002,1.1145345373000000,0.2068350689999999
1403638128985096960,0.6386517194000003,1.1145543992000002,0.2068195316000000
1403638128990097152,0.6386744038000001,1.1145775342000004,0.2068058858000000
1403638128995096832,0.6386904930000001,1.1145992442000008,0.2067941029000000
1403638129000097024,0.6387014817000003,1.1146193547000003,0.2067802163000001
1403638129005096960,0.6387059699000002,1.1146365646000014,0.2067572015000001
1403638129010097152,0.6387032020999999,1.1146502391000004,0.2067240454999999
1403638129015096832,0.6386941683000005,1.1146588981999992,0.2066927825000000
1403638129020097024,0.6386787072000002,1.1146640363999998,0.2066774027000000
1403638129025096960,0.6386591904000001,1.1146689770000000,0.2066829388999999
1403638129030096896,0.6386368358000007,1.1146707266000000,0.2067044360000000
1403638129035096832,0.6386141985000000,1.1146711076999996,0.2067319369000001
1403638129040097024,0.6385925793000005,1.1146685520999995,0.2067634800000000
1403638129045097216,0.6385745437000001,1.1146677768000002,0.2068020931000001
1403638129050096896,0.6385609745000003,1.1146708291999996,0.2068497833000000
1403638129055097088,0.6385476540000004,1.1146781572000002,0.2069064540000001
1403638129060097024,0.6385351719000001,1.1146875451999998,0.2069671312000001
1403638129065097216,0.6385200962000002,1.1146936728999997,0.2070327726000000
1403638129070096896,0.6385039681000002,1.1146914068999996,0.2071054455000000
1403638129075097088,0.6384848423000005,1.1146816490999996,0.2071811000000000
1403638129080097024,0.6384653811000001,1.1146626945999998,0.2072598060999999
1403638129085096960,0.6384452775000002,1.1146381274999992,0.2073405340000000
1403638129090096896,0.6384448929000002,1.1146178542999996,0.2074186723000000
1403638129095097088,0.6384311400000007,1.1145805439999998,0.2075046234000001
1403638129100097024,0.6384201403000000,1.1145365573000001,0.2075946789999999
1403638129105096960,0.6384104879000001,1.1144860435000004,0.2076888069000000
1403638129110096896,0.6384037080000002,1.1144366625999993,0.2077869924000000
1403638129115097088,0.6383979160000000,1.1143907479999999,0.2078891788000000
1403638129120097024,0.6383942937000002,1.1143531597000003,0.2079973620000000
1403638129125096960,0.6383914130000001,1.1143240532999998,0.2081125095000000
1403638129130096896,0.6383878902000004,1.1143035717999989,0.2082335894000000
1403638129135097088,0.6383807861999997,1.1142906012000013,0.2083595431999999
1403638129140097024,0.6383811605000000,1.1142953404999991,0.2084895518000001
1403638129145096960,0.6383697364000003,1.1143049275999992,0.2086292697000000
1403638129150096896,0.6383538424000004,1.1143214286000003,0.2087788467000000
1403638129155097088,0.6383344137000000,1.1143404816000011,0.2089393315000000
1403638129160096768,0.6383116743999999,1.1143570773000002,0.2091087604000000
