timeStamp, vertexId
1403637132138319000,66837f6c85159ee70e00000000000000
1403637132338319000,35ed5c6d85159ee70f00000000000000
1403637132538319000,be89ea6885159ee7be00000000000000
1403637132738319000,9931666885159ee7da00000000000000
1403637132938319000,da36596a85159ee7a301000000000000
1403637133138319000,16394f6b85159ee7eb01000000000000
1403637133338319000,02456f6585159ee7b003000000000000
1403637133538319000,aa2de76385159ee75204000000000000
1403637133738319000,f435e47d85159ee76b05000000000000
1403637133938319000,70587d7f85159ee70e07000000000000
1403637134138319000,5da6017985159ee7ad07000000000000
1403637134338319000,725af77b85159ee73408000000000000
1403637134538319000,1b193b7485159ee78f08000000000000
1403637134738319000,6e28f67685159ee74509000000000000
1403637134938319000,588d247085159ee72f0b000000000000
1403637135138319000,aa9e3d7285159ee7ef0b000000000000
1403637135338319000,5659f54c85159ee77d0c000000000000
1403637135538319000,3350b94f85159ee7860e000000000000
1403637135738319000,1cd1184885159ee7da0e000000000000
1403637135938319000,89fbc14a85159ee73e0f000000000000
1403637136138319000,9735f74485159ee7ea0f000000000000
1403637136338319000,8b1cb34685159ee70911000000000000
1403637136538319000,cb66e34085159ee75e12000000000000
1403637136738319000,519b404185159ee7a912000000000000
1403637136938319000,7c3acd5c85159ee7af14000000000000
1403637137138319000,27d08c5e85159ee70115000000000000
1403637137338319000,d50f675f85159ee76215000000000000
1403637137538319000,2192ec5985159ee76916000000000000
1403637137738319000,9b76265b85159ee7ab17000000000000
1403637137938319000,abec945585159ee7b818000000000000
1403637138138319000,68fc885785159ee71719000000000000
1403637138338319000,f9749a5185159ee78e1a000000000000
1403637138538319000,140f545285159ee7de1a000000000000
1403637138738319000,f57be1ac7aea6118221b000000000000
1403637138938319000,5428e9ae7aea6118f21c000000000000
1403637139138319000,81a17faf7aea6118df1d000000000000
1403637139338319000,5904fba97aea61188f1e000000000000
1403637139538319000,8483aaab7aea61180b1f000000000000
1403637139738319000,f0b0cda47aea6118801f000000000000
1403637139938319000,cc8357a57aea61184720000000000000
1403637140138319000,60e4f7a77aea61181721000000000000
1403637140338319000,a28c5ea07aea61180e22000000000000
1403637140538319000,c58415a27aea6118b522000000000000
1403637140738319000,683c13a37aea61182e23000000000000
1403637140938319000,249c71bc7aea61189e23000000000000
1403637141138319000,97d734bd7aea6118c623000000000000
1403637141338319000,6bf886be7aea61184324000000000000
1403637141538319000,459045be7aea6118d824000000000000
1403637141738319000,272fd0b87aea61185225000000000000
1403637141938319000,5f799ab97aea61180f26000000000000
1403637142138319000,33287bb97aea61187126000000000000
1403637142338319000,22dacfba7aea6118df26000000000000
1403637142538319000,b6c7f8b47aea61185028000000000000
1403637142738319000,2efd5fb47aea61185e29000000000000
1403637142938319000,1f31c2b57aea61188d29000000000000
1403637143138319000,92e64ab57aea6118442a000000000000
1403637143338319000,d051e0b67aea6118be2a000000000000
1403637143538319000,60d72ab77aea6118ae2b000000000000
1403637143738319000,b556c3b07aea61188e2c000000000000
1403637143938319000,853cadb27aea6118722d000000000000
1403637144138319000,ce44beb37aea6118b82d000000000000
1403637144338319000,30758c8c7aea6118f72d000000000000
1403637144538319000,79983f8d7aea61181c2e000000000000
1403637144738319000,3e64658e7aea6118812f000000000000
1403637144938319000,77e3bf887aea61183130000000000000
1403637145138319000,ef2dd6897aea61186130000000000000
1403637145338319000,c0e1708a7aea61184731000000000000
1403637145538319000,5976608b7aea61182832000000000000
1403637145738319000,60a9b3857aea61185232000000000000
1403637145938319000,d1c42b867aea61187533000000000000
